0,0,,,,,,,,,,,,,,,,,,,,,,,,
-0.00086998,0.004510491,,,,,,,,,,,,,,,,,,,,,,,,
-0.001237596,0.009082075,,,,,,,,,,,,,,,,,,,,,,,,
-0.001099458,0.013713116,,,,,,,,,,,,,,,,,,,,,,,,
-0.000452654,0.018400978,,,,,,,,,,,,,,,,,,,,,,,,
0.000705238,0.023142036,,,,,,,,,,,,,,,,,,,,,,,,
0.002376132,0.027931692,,,,,,,,,,,,,,,,,,,,,,,,
0.004561424,0.032764398,,,,,,,,,,,,,,,,,,,,,,,,
0.00726197,0.037633693,,,,,,,,,,,,,,,,,,,,,,,,
0.010478066,0.042532234,,,,,,,,,,,,,,,,,,,,,,,,
0.01420943,0.047451844,,,,,,,,,,,,,,,,,,,,,,,,
0.018455178,0.052383558,,,,,,,,,,,,,,,,,,,,,,,,
0.023213798,0.057317681,,,,,,,,,,,,,,,,,,,,,,,,
0.028483134,0.062243842,,,,,,,,,,,,,,,,,,,,,,,,
0.034260357,0.067151064,,,,,,,,,,,,,,,,,,,,,,,,
0.040541946,0.072027827,,,,,,,,,,,,,,,,,,,,,,,,
0.047323666,0.076862141,,,,,,,,,,,,,,,,,,,,,,,,
0.05460055,0.081641622,,,,,,,,,,,,,,,,,,,,,,,,
0.062366877,0.086353564,,,,,,,,,,,,,,,,,,,,,,,,
0.070616165,0.090985021,,,,,,,,,,,,,,,,,,,,,,,,
0.07934115,0.095522884,,,,,,,,,,,,,,,,,,,,,,,,
0.088533786,0.099953964,,,,,,,,,,,,,,,,,,,,,,,,
0.098185232,0.104265068,,,,,,,,,,,,,,,,,,,,,,,,
0.108285857,0.108443083,,,,,,,,,,,,,,,,,,,,,,,,
0.118825236,0.112475051,,,,,,,,,,,,,,,,,,,,,,,,
0.129792165,0.116348249,,,,,,,,,,,,,,,,,,,,,,,,
0.141174667,0.120050259,,,,,,,,,,,,,,,,,,,,,,,,
0.152960007,0.123569045,,,,,,,,,,,,,,,,,,,,,,,,
0.165134717,0.126893018,,,,,,,,,,,,,,,,,,,,,,,,
0.177684618,0.130011102,,,,,,,,,,,,,,,,,,,,,,,,
0.190594849,0.132912796,,,,,,,,,,,,,,,,,,,,,,,,
0.2038499,0.135588228,,,,,,,,,,,,,,,,,,,,,,,,
0.217433651,0.138028209,,,,,,,,,,,,,,,,,,,,,,,,
0.23132941,0.140224277,,,,,,,,,,,,,,,,,,,,,,,,
0.245519956,0.14216874,,,,,,,,,,,,,,,,,,,,,,,,
0.259987591,0.143854714,,,,,,,,,,,,,,,,,,,,,,,,
0.274714183,0.145276147,,,,,,,,,,,,,,,,,,,,,,,,
0.289681217,0.146427848,,,,,,,,,,,,,,,,,,,,,,,,
0.304869853,0.147305507,,,,,,,,,,,,,,,,,,,,,,,,
0.320260971,0.147905706,,,,,,,,,,,,,,,,,,,,,,,,
0.335835231,0.148225927,,,,,,,,,,,,,,,,,,,,,,,,
0.351573124,0.148264557,,,,,,,,,,,,,,,,,,,,,,,,
0.367455025,0.148020886,,,,,,,,,,,,,,,,,,,,,,,,
0.383461243,0.147495097,,,,,,,,,,,,,,,,,,,,,,,,
0.399572078,0.14668826,,,,,,,,,,,,,,,,,,,,,,,,
0.415273631,0.145644063,,,,,,,,,,,,,,,,,,,,,,,,
0.431036523,0.144412378,,,,,,,,,,,,,,,,,,,,,,,,
0.446857482,0.142997728,,,,,,,,,,,,,,,,,,,,,,,,
0.462719722,0.141405009,,,,,,,,,,,,,,,,,,,,,,,,
0.478606516,0.139639498,,,,,,,,,,,,,,,,,,,,,,,,
0.494501212,0.137706821,,,,,,,,,,,,,,,,,,,,,,,,
0.510387263,0.135612933,,,,,,,,,,,,,,,,,,,,,,,,
0.526248238,0.133364091,,,,,,,,,,,,,,,,,,,,,,,,
0.542067846,0.130966832,,,,,,,,,,,,,,,,,,,,,,,,
0.557829954,0.12842795,,,,,,,,,,,,,,,,,,,,,,,,
0.5735186,0.125754473,,,,,,,,,,,,,,,,,,,,,,,,
0.589118011,0.122953649,,,,,,,,,,,,,,,,,,,,,,,,
0.604612618,0.120032921,,,,,,,,,,,,,,,,,,,,,,,,
0.619987072,0.116999916,,,,,,,,,,,,,,,,,,,,,,,,
0.635226251,0.113862428,,,,,,,,,,,,,,,,,,,,,,,,
0.65031528,0.110628404,,,,,,,,,,,,,,,,,,,,,,,,
0.665239541,0.107305931,,,,,,,,,,,,,,,,,,,,,,,,
0.679984681,0.103903229,,,,,,,,,,,,,,,,,,,,,,,,
0.694536628,0.100428633,,,,,,,,,,,,,,,,,,,,,,,,
0.708881597,0.096890592,,,,,,,,,,,,,,,,,,,,,,,,
0.723006106,0.093297656,,,,,,,,,,,,,,,,,,,,,,,,
0.736896979,0.089658468,,,,,,,,,,,,,,,,,,,,,,,,
0.750541362,0.085981756,,,,,,,,,,,,,,,,,,,,,,,,
0.763926726,0.082276326,,,,,,,,,,,,,,,,,,,,,,,,
0.777040879,0.078551053,,,,,,,,,,,,,,,,,,,,,,,,
0.789871974,0.074814873,,,,,,,,,,,,,,,,,,,,,,,,
0.802408516,0.071076769,,,,,,,,,,,,,,,,,,,,,,,,
0.814639369,0.067345767,,,,,,,,,,,,,,,,,,,,,,,,
0.826553761,0.063630921,,,,,,,,,,,,,,,,,,,,,,,,
0.838141294,0.0599413,,,,,,,,,,,,,,,,,,,,,,,,
0.849391944,0.056285975,,,,,,,,,,,,,,,,,,,,,,,,
0.860296071,0.052674001,,,,,,,,,,,,,,,,,,,,,,,,
0.870844418,0.049114403,,,,,,,,,,,,,,,,,,,,,,,,
0.88102812,0.045616155,,,,,,,,,,,,,,,,,,,,,,,,
0.890838698,0.042188161,,,,,,,,,,,,,,,,,,,,,,,,
0.90026807,0.038839231,,,,,,,,,,,,,,,,,,,,,,,,
0.909308544,0.035578061,,,,,,,,,,,,,,,,,,,,,,,,
0.917952822,0.032413204,,,,,,,,,,,,,,,,,,,,,,,,
0.926193999,0.029353047,,,,,,,,,,,,,,,,,,,,,,,,
0.93402556,0.026405785,,,,,,,,,,,,,,,,,,,,,,,,
0.941441381,0.023579388,,,,,,,,,,,,,,,,,,,,,,,,
0.948435719,0.020881577,,,,,,,,,,,,,,,,,,,,,,,,
0.955003217,0.018319795,,,,,,,,,,,,,,,,,,,,,,,,
0.961138896,0.015901174,,,,,,,,,,,,,,,,,,,,,,,,
0.966838148,0.013632509,,,,,,,,,,,,,,,,,,,,,,,,
0.972096737,0.011520227,,,,,,,,,,,,,,,,,,,,,,,,
0.97691079,0.009570364,,,,,,,,,,,,,,,,,,,,,,,,
0.981276792,0.007788529,,,,,,,,,,,,,,,,,,,,,,,,
0.985191581,0.006179886,,,,,,,,,,,,,,,,,,,,,,,,
0.988652348,0.004749127,,,,,,,,,,,,,,,,,,,,,,,,
0.991656623,0.003500448,,,,,,,,,,,,,,,,,,,,,,,,
0.994202277,0.002437531,,,,,,,,,,,,,,,,,,,,,,,,
0.996287517,0.001563521,,,,,,,,,,,,,,,,,,,,,,,,
0.99791088,0.000881017,,,,,,,,,,,,,,,,,,,,,,,,
0.999071233,0.000392052,,,,,,,,,,,,,,,,,,,,,,,,
0.999767768,9.81E-05,,,,,,,,,,,,,,,,,,,,,,,,
0,0,,,,,,,,,,,,,,,,,,,,,,,,
0.001353697,-0.004389598,,,,,,,,,,,,,,,,,,,,,,,,
0.003171999,-0.008599059,,,,,,,,,,,,,,,,,,,,,,,,
0.00545011,-0.01262841,,,,,,,,,,,,,,,,,,,,,,,,
0.008182781,-0.016477783,,,,,,,,,,,,,,,,,,,,,,,,
0.011364322,-0.020147408,,,,,,,,,,,,,,,,,,,,,,,,
0.01498862,-0.023637619,,,,,,,,,,,,,,,,,,,,,,,,
0.019049155,-0.026948856,,,,,,,,,,,,,,,,,,,,,,,,
0.023539031,-0.030081678,,,,,,,,,,,,,,,,,,,,,,,,
0.028450993,-0.033036762,,,,,,,,,,,,,,,,,,,,,,,,
0.033777462,-0.035814924,,,,,,,,,,,,,,,,,,,,,,,,
0.039510559,-0.038417128,,,,,,,,,,,,,,,,,,,,,,,,
0.04564214,-0.040844499,,,,,,,,,,,,,,,,,,,,,,,,
0.052163827,-0.043098341,,,,,,,,,,,,,,,,,,,,,,,,
0.059067042,-0.045180152,,,,,,,,,,,,,,,,,,,,,,,,
0.066343038,-0.047091643,,,,,,,,,,,,,,,,,,,,,,,,
0.073982933,-0.048834756,,,,,,,,,,,,,,,,,,,,,,,,
0.081977745,-0.050411678,,,,,,,,,,,,,,,,,,,,,,,,
0.090318418,-0.051824866,,,,,,,,,,,,,,,,,,,,,,,,
0.098995852,-0.053077054,,,,,,,,,,,,,,,,,,,,,,,,
0.108000936,-0.054171278,,,,,,,,,,,,,,,,,,,,,,,,
0.117324563,-0.055110886,,,,,,,,,,,,,,,,,,,,,,,,
0.12695766,-0.055899551,,,,,,,,,,,,,,,,,,,,,,,,
0.136891204,-0.056541285,,,,,,,,,,,,,,,,,,,,,,,,
0.147116235,-0.057040444,,,,,,,,,,,,,,,,,,,,,,,,
0.15762387,-0.057401736,,,,,,,,,,,,,,,,,,,,,,,,
0.168405313,-0.057630227,,,,,,,,,,,,,,,,,,,,,,,,
0.179451853,-0.057731337,,,,,,,,,,,,,,,,,,,,,,,,
0.190754872,-0.057710839,,,,,,,,,,,,,,,,,,,,,,,,
0.202305835,-0.057574855,,,,,,,,,,,,,,,,,,,,,,,,
0.214096287,-0.057329843,,,,,,,,,,,,,,,,,,,,,,,,
0.226117842,-0.056982583,,,,,,,,,,,,,,,,,,,,,,,,
0.238362166,-0.056540165,,,,,,,,,,,,,,,,,,,,,,,,
0.250820966,-0.056009962,,,,,,,,,,,,,,,,,,,,,,,,
0.263485963,-0.055399608,,,,,,,,,,,,,,,,,,,,,,,,
0.276348877,-0.054716973,,,,,,,,,,,,,,,,,,,,,,,,
0.289401399,-0.053970124,,,,,,,,,,,,,,,,,,,,,,,,
0.302635168,-0.053167298,,,,,,,,,,,,,,,,,,,,,,,,
0.316041744,-0.052316859,,,,,,,,,,,,,,,,,,,,,,,,
0.32961258,-0.05142726,,,,,,,,,,,,,,,,,,,,,,,,
0.343338999,-0.050506999,,,,,,,,,,,,,,,,,,,,,,,,
0.357212164,-0.049564576,,,,,,,,,,,,,,,,,,,,,,,,
0.371223052,-0.048608445,,,,,,,,,,,,,,,,,,,,,,,,
0.385362435,-0.047646966,,,,,,,,,,,,,,,,,,,,,,,,
0.399620849,-0.046688362,,,,,,,,,,,,,,,,,,,,,,,,
0.414482814,-0.045705552,,,,,,,,,,,,,,,,,,,,,,,,
0.429448138,-0.044666433,,,,,,,,,,,,,,,,,,,,,,,,
0.444490368,-0.043577202,,,,,,,,,,,,,,,,,,,,,,,,
0.45959643,-0.042443984,,,,,,,,,,,,,,,,,,,,,,,,
0.474753094,-0.041272774,,,,,,,,,,,,,,,,,,,,,,,,
0.489946976,-0.0400694,,,,,,,,,,,,,,,,,,,,,,,,
0.505164549,-0.038839501,,,,,,,,,,,,,,,,,,,,,,,,
0.520392153,-0.0375885,,,,,,,,,,,,,,,,,,,,,,,,
0.535616001,-0.036321577,,,,,,,,,,,,,,,,,,,,,,,,
0.550822196,-0.035043655,,,,,,,,,,,,,,,,,,,,,,,,
0.565996739,-0.033759381,,,,,,,,,,,,,,,,,,,,,,,,
0.581125545,-0.032473113,,,,,,,,,,,,,,,,,,,,,,,,
0.596194454,-0.031188914,,,,,,,,,,,,,,,,,,,,,,,,
0.611189251,-0.029910542,,,,,,,,,,,,,,,,,,,,,,,,
0.626095673,-0.02864145,,,,,,,,,,,,,,,,,,,,,,,,
0.640899432,-0.027384785,,,,,,,,,,,,,,,,,,,,,,,,
0.655586229,-0.026143395,,,,,,,,,,,,,,,,,,,,,,,,
0.670141768,-0.024919833,,,,,,,,,,,,,,,,,,,,,,,,
0.684551776,-0.023716368,,,,,,,,,,,,,,,,,,,,,,,,
0.698802018,-0.022534993,,,,,,,,,,,,,,,,,,,,,,,,
0.712878313,-0.021377447,,,,,,,,,,,,,,,,,,,,,,,,
0.726766553,-0.020245224,,,,,,,,,,,,,,,,,,,,,,,,
0.740452719,-0.019139591,,,,,,,,,,,,,,,,,,,,,,,,
0.753922899,-0.01806161,,,,,,,,,,,,,,,,,,,,,,,,
0.767163304,-0.017012155,,,,,,,,,,,,,,,,,,,,,,,,
0.780160284,-0.015991934,,,,,,,,,,,,,,,,,,,,,,,,
